ELECCION_ID,ELECCION,COD_DEPTO,DEPARTAMENTO,MUNICIPIO_ID,COD_MUNIC,MUNICIPIO,COD_CENTRO,CENTRO,JRV_ID,SOBRANTES,INUTILIZADAS,FMLN,GANA,VAMOS,ARENA,PCN,PDC,DS,ARENA_PCN_PDC_DS,TOTAL_ARENA_PCN_PDC_DS,IMPUGNADOS,NULOS,ABSTENCIONES,FALTANTES,VOTOS_VALIDOS,OTROS_VOTOS,VV_MAS_OTROS,TOTALES
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,304",260,0,24,226,4,71,0,1,0,10,82,0,4,0,0,336,4,340,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,305",270,0,24,221,2,71,1,1,1,4,78,0,5,0,0,325,5,330,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,306",267,1,42,204,6,71,3,0,0,3,77,0,2,0,1,329,2,331,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,307",262,0,42,214,4,72,0,0,0,4,76,0,2,0,0,336,2,338,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,308",252,0,37,230,3,64,3,1,0,8,76,0,2,0,0,346,2,348,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,309",285,0,36,220,5,40,1,4,0,2,47,0,5,2,0,308,7,315,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,310",238,0,52,216,1,84,2,0,0,1,87,0,6,0,0,356,6,362,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,311",262,0,46,236,2,43,1,0,1,6,51,0,3,0,0,335,3,338,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,312",279,0,37,203,4,67,1,2,0,4,74,0,3,0,0,318,3,321,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,313",258,0,42,227,3,61,0,2,0,5,68,0,2,0,0,340,2,342,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,314",269,0,30,209,6,75,0,2,0,6,83,0,3,0,0,328,3,331,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,315",249,0,19,244,2,77,0,1,0,7,85,0,1,0,0,350,1,351,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,11,CENTRO ESCOLAR PROFESORA MARIA INOCENCIA DE PAREDES,"2,316",469,0,8,89,1,28,0,0,0,2,30,0,1,2,0,128,3,131,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,12,CENTRO ESCOLAR  PROF  EMILIO URRUTIA LOPEZ,"2,317",323,0,34,160,4,70,2,0,0,6,78,0,1,0,0,276,1,277,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,12,CENTRO ESCOLAR  PROF  EMILIO URRUTIA LOPEZ,"2,318",326,0,31,184,1,50,0,1,0,5,56,0,2,0,0,272,2,274,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,12,CENTRO ESCOLAR  PROF  EMILIO URRUTIA LOPEZ,"2,319",313,0,34,172,0,69,0,0,0,7,76,2,3,0,0,282,5,287,600
1,PRESIDENCIAL,1,SAN SALVADOR,13,13,TONACATEPEQUE,12,CENTRO ESCOLAR  PROF  EMILIO URRUTIA LOPEZ,"2,320",465,0,14,88,0,28,1,0,0,1,30,0,3,0,0,132,3,135,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,321",239,0,34,209,4,102,1,5,0,6,114,0,0,0,0,361,0,361,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,322",243,0,29,228,0,91,0,1,0,5,97,0,2,1,0,354,3,357,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,323",217,0,30,226,2,103,0,0,0,20,123,0,2,0,0,381,2,383,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,324",217,0,33,232,4,100,1,4,1,6,112,0,2,0,0,381,2,383,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,325",235,1,42,201,1,100,0,1,1,16,118,0,2,0,0,362,2,364,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,326",247,0,26,221,4,91,0,1,0,8,100,0,1,1,0,351,2,353,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,327",248,0,34,200,4,102,0,2,0,6,110,0,4,0,0,348,4,352,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,328",228,0,32,221,2,103,1,1,0,10,115,0,2,0,0,370,2,372,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,329",236,0,30,215,8,104,1,0,0,4,109,0,2,0,0,362,2,364,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,330",214,0,28,233,2,109,1,1,0,7,118,0,5,0,0,381,5,386,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,331",234,1,21,212,6,114,2,1,0,8,125,0,1,0,0,364,1,365,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,332",239,0,35,220,5,87,1,1,0,10,99,1,1,0,0,359,2,361,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,333",220,0,33,215,5,112,2,2,0,10,126,0,1,0,0,379,1,380,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,334",223,0,27,198,5,131,1,0,0,12,144,0,3,0,0,374,3,377,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,335",242,1,24,208,3,106,0,2,1,9,118,1,3,0,0,353,4,357,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,336",246,1,32,206,3,98,1,1,0,10,110,0,2,0,0,351,2,353,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,337",249,0,37,216,3,84,3,1,1,5,94,0,1,0,0,350,1,351,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,338",237,0,21,200,3,128,0,4,0,7,139,0,0,0,0,363,0,363,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,339",233,1,32,218,2,105,1,1,0,6,113,0,1,0,0,365,1,366,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,340",219,0,29,223,5,108,0,1,0,13,122,0,1,1,0,379,2,381,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,341",231,0,33,208,6,110,1,4,0,6,121,0,1,0,0,368,1,369,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,342",223,0,34,229,3,97,3,2,1,4,107,0,1,3,0,373,4,377,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,1,CENTRO ESCOLAR GENERAL MANUEL BELGRANO,"2,343",459,0,10,85,0,43,0,1,0,1,45,0,1,0,0,140,1,141,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,344",215,0,44,198,5,115,4,4,0,9,132,0,6,0,0,379,6,385,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,345",250,0,44,192,1,98,0,2,0,9,109,0,4,0,0,346,4,350,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,346",260,0,49,194,3,83,0,2,0,8,93,0,0,1,0,339,1,340,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,347",249,0,44,193,6,97,0,0,0,8,105,0,3,0,0,348,3,351,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,348",270,0,48,168,4,94,2,1,0,11,108,0,2,0,0,328,2,330,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,349",241,0,50,194,2,99,0,0,0,9,108,0,3,0,2,354,3,357,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,350",235,0,32,201,1,107,1,2,0,13,123,0,8,0,0,357,8,365,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,351",256,0,32,180,6,105,5,2,1,10,123,0,3,0,0,341,3,344,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,352",235,0,34,188,4,118,0,1,0,9,128,0,6,1,4,354,7,361,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,2,CENTRO ESCOLAR DOCTOR ANTONIO DIAZ,"2,353",530,0,4,43,0,21,1,1,0,0,23,0,0,0,0,70,0,70,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,3,CENTRO ESCOLAR  CANTON CUAPA,"2,354",202,0,38,173,3,159,3,1,0,16,179,0,4,1,0,393,5,398,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,3,CENTRO ESCOLAR  CANTON CUAPA,"2,355",218,0,58,177,0,131,3,1,1,8,144,0,2,1,0,379,3,382,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,4,CENTRO ESCOLAR CANTON LAS CASITAS,"2,356",219,0,38,196,3,118,0,4,0,13,135,1,6,2,0,372,9,381,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,4,CENTRO ESCOLAR CANTON LAS CASITAS,"2,357",231,0,44,183,2,122,0,2,0,14,138,0,2,0,0,367,2,369,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,4,CENTRO ESCOLAR CANTON LAS CASITAS,"2,358",217,0,38,206,2,115,0,6,0,13,134,0,2,1,0,380,3,383,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,4,CENTRO ESCOLAR CANTON LAS CASITAS,"2,359",238,0,32,164,5,131,0,3,0,19,153,0,8,0,0,354,8,362,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,4,CENTRO ESCOLAR CANTON LAS CASITAS,"2,360",212,0,34,207,4,125,0,4,1,10,140,0,3,0,0,385,3,388,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,5,CENTRO ESCOLAR  CANTON EL GUAJE,"2,361",231,0,40,188,1,124,0,9,0,4,137,1,1,1,0,366,3,369,600
1,PRESIDENCIAL,1,SAN SALVADOR,14,14,SANTO TOMAS,5,CENTRO ESCOLAR  CANTON EL GUAJE,"2,362",406,0,22,99,0,58,2,1,0,7,68,0,4,1,0,189,5,194,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,363",225,0,29,216,3,106,2,1,0,15,124,0,3,0,0,372,3,375,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,364",226,0,43,208,0,109,1,0,0,9,119,0,4,0,0,370,4,374,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,365",210,0,38,208,4,124,0,0,1,10,135,0,3,2,0,385,5,390,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,366",262,0,38,196,0,95,1,0,0,6,102,0,2,0,0,336,2,338,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,367",258,0,31,205,1,86,1,1,1,9,98,0,7,0,0,335,7,342,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,368",252,0,33,166,1,136,1,0,0,11,148,0,0,0,0,348,0,348,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,369",224,1,42,189,2,119,1,0,0,17,137,0,5,0,0,370,5,375,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,370",221,0,32,202,3,119,0,0,1,12,132,0,8,2,0,369,10,379,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,371",226,0,59,201,3,93,0,1,0,14,108,0,1,0,2,371,1,372,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,372",241,0,33,190,0,117,0,1,0,10,128,0,5,1,2,351,6,357,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,373",243,0,30,163,1,140,1,1,2,11,155,0,8,0,0,349,8,357,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,374",250,0,27,179,3,123,1,1,0,8,133,1,6,1,0,342,8,350,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,375",245,0,34,207,2,96,2,1,0,9,108,0,3,0,1,351,3,354,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,376",246,0,39,170,5,122,1,0,0,7,130,0,8,0,2,344,8,352,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,377",238,0,20,189,1,129,0,2,0,15,146,0,5,1,0,356,6,362,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,378",226,0,48,190,3,119,1,0,1,5,126,0,7,0,0,367,7,374,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,1,CENTRO ESCOLAR CAMILO CAMPOS,"2,379",420,0,24,106,1,43,0,0,0,2,45,0,4,0,0,176,4,180,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,2,CENTRO ESCOLAR CANTON JOYA GRANDE,"2,380",281,2,50,155,1,98,1,0,1,10,110,0,1,0,0,316,1,317,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,2,CENTRO ESCOLAR CANTON JOYA GRANDE,"2,381",297,0,51,136,1,101,1,1,0,8,111,0,3,1,0,299,4,303,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,2,CENTRO ESCOLAR CANTON JOYA GRANDE,"2,382",519,0,17,47,0,14,0,0,0,3,17,0,0,0,0,81,0,81,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,3,CENTRO ESCOLAR CANTON LA CUCHILLA,"2,383",256,0,26,149,3,145,4,0,0,14,163,1,2,0,0,341,3,344,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,3,CENTRO ESCOLAR CANTON LA CUCHILLA,"2,384",237,0,25,169,2,153,1,0,0,11,165,0,2,0,0,361,2,363,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,3,CENTRO ESCOLAR CANTON LA CUCHILLA,"2,385",277,0,24,129,2,146,0,0,0,18,164,0,4,0,0,319,4,323,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,3,CENTRO ESCOLAR CANTON LA CUCHILLA,"2,386",288,1,25,131,3,136,0,1,1,12,150,0,2,0,0,309,2,311,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,3,CENTRO ESCOLAR CANTON LA CUCHILLA,"2,387",337,0,21,109,4,114,1,0,0,12,127,0,2,0,0,261,2,263,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,4,"CENTRO ESCOLAR  CASERIO EL SAUCE, CANTON EL MORRO","2,388",226,4,63,213,0,73,1,0,1,13,88,0,5,1,0,364,6,370,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,4,"CENTRO ESCOLAR  CASERIO EL SAUCE, CANTON EL MORRO","2,389",244,2,51,178,3,100,3,0,0,14,117,0,3,2,0,349,5,354,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,4,"CENTRO ESCOLAR  CASERIO EL SAUCE, CANTON EL MORRO","2,390",242,0,57,195,2,85,4,1,0,8,98,0,5,1,0,352,6,358,600
1,PRESIDENCIAL,1,SAN SALVADOR,15,15,SANTIAGO TEXACUANGOS,4,"CENTRO ESCOLAR  CASERIO EL SAUCE, CANTON EL MORRO","2,391",398,0,33,121,3,39,0,0,0,5,44,0,1,0,0,201,1,202,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,1,CENTRO ESCOLAR 1° DE JULIO DE 1823,"2,392",275,0,106,125,0,81,1,0,1,7,90,0,4,0,0,321,4,325,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,1,CENTRO ESCOLAR 1° DE JULIO DE 1823,"2,393",269,0,110,109,2,90,1,4,3,10,108,0,1,1,0,329,2,331,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,1,CENTRO ESCOLAR 1° DE JULIO DE 1823,"2,394",283,0,101,109,0,94,0,1,1,10,106,0,1,0,0,316,1,317,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,1,CENTRO ESCOLAR 1° DE JULIO DE 1823,"2,395",305,0,91,95,0,96,1,2,1,6,106,0,3,0,0,292,3,295,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,1,CENTRO ESCOLAR 1° DE JULIO DE 1823,"2,396",386,0,60,71,0,72,0,1,0,9,82,0,0,1,0,213,1,214,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,2,CENTRO ESCOLAR CANTON EL TRONADOR,"2,397",245,0,184,110,0,57,0,0,0,3,60,0,1,0,0,354,1,355,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,2,CENTRO ESCOLAR CANTON EL TRONADOR,"2,398",539,6,21,21,0,11,0,1,0,0,12,0,1,0,0,54,1,55,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,3,CENTRO ESCOLAR CANTON SAN ANTONIO GRANDE,"2,399",284,1,134,99,1,68,2,2,0,6,78,0,2,1,0,312,3,315,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,3,CENTRO ESCOLAR CANTON SAN ANTONIO GRANDE,"2,400",412,1,110,56,0,20,0,0,0,1,21,0,0,0,0,187,0,187,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,401",279,0,92,170,1,45,5,0,0,7,57,0,1,0,0,320,1,321,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,402",305,0,60,176,2,40,2,1,0,9,52,0,5,0,0,290,5,295,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,403",307,0,68,153,1,57,3,1,1,5,67,0,3,1,0,289,4,293,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,404",295,1,56,178,1,57,4,2,0,4,67,0,2,0,0,302,2,304,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,405",328,0,71,143,3,41,4,1,0,5,51,0,4,0,0,268,4,272,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,406",307,0,76,150,2,52,10,0,1,2,65,0,0,0,0,293,0,293,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,4,COMPLEJO EDUCATIVO HERBER DE SOLA,"2,407",352,0,42,144,0,44,4,3,0,7,58,0,4,0,0,244,4,248,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,408",287,0,91,155,1,57,1,1,0,4,63,0,3,0,0,310,3,313,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,409",337,0,64,140,0,46,1,2,0,7,56,0,3,0,0,260,3,263,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,410",295,1,75,150,2,65,1,0,0,7,73,0,4,0,0,300,4,304,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,411",299,0,85,133,1,69,1,4,0,5,79,0,2,1,0,298,3,301,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,412",322,0,62,139,5,59,3,1,1,7,71,0,1,0,0,277,1,278,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,413",320,0,60,148,0,60,0,2,1,8,71,0,1,0,0,279,1,280,600
1,PRESIDENCIAL,1,SAN SALVADOR,16,16,EL PAISNAL,5, CENTRO ESCOLAR CANTÓN POTRERO GRANDE,"2,414",488,1,21,66,0,18,2,0,0,2,22,0,2,0,0,109,2,111,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,415",286,0,43,184,3,68,5,0,0,6,79,0,5,0,0,309,5,314,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,416",303,3,36,185,1,60,4,1,0,3,68,0,4,0,0,290,4,294,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,417",319,0,40,175,1,51,5,0,0,4,60,2,3,0,0,276,5,281,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,418",294,0,34,193,2,65,1,3,0,6,75,0,2,0,0,304,2,306,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,419",278,0,47,186,3,74,1,1,0,6,82,0,2,1,1,318,3,321,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,420",309,0,35,163,0,79,2,2,0,8,91,0,2,0,0,289,2,291,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,421",285,2,36,189,1,73,2,0,0,11,86,0,1,0,0,312,1,313,600
1,PRESIDENCIAL,1,SAN SALVADOR,17,17,GUAZAPA,1,COMPLEJO EDUCATIVO  DOCTOR DAVID ESCOBAR GALINDO,"2,422",302,0,27,189,0,68,4,0,0,5,77,0,5,0,0,293,5,298,600
